marker,minimum_calls,analysis_role,country,site,time_group,n_calls,mean_year_ce,publication,h_U,h_H,h_T,h_HV,h_J,h_C,h_D,h_W,h_A,h_I,h_R,h_Other,h_F,h_K,h_N,h_G,h_M,p_U,p_H,p_T,p_HV,p_J,p_C,p_D,p_W,p_A,p_I,p_R,p_Other,p_F,p_K,p_N,p_G,p_M,h_Q,h_Basal/unresolved,h_E,h_L,p_Q,p_Basal/unresolved,p_E,p_L
Y,2,revised primary,Uzbekistan,SITE0135,B2 2500-1801 BCE,6,-1853.6666666666667,STUDY001|STUDY012,,,,,0.5773502691896257,0.0,,,,,0.5773502691896257,0.408248290463863,,,0.0,,,,,,,0.3333333333333333,0.0,,,,,0.3333333333333333,0.16666666666666666,,,0.0,,,0.408248290463863,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0
Y,3,stringent sensitivity,Kazakhstan,SITE0001,B4 900-201 BCE,3,-400.0,STUDY007,,,,,0.0,0.0,,,,,0.816496580927726,0.5773502691896257,,,0.0,,,,,,,0.0,0.0,,,,,0.6666666666666666,0.3333333333333333,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,3,stringent sensitivity,Kazakhstan,SITE0006,B3 1800-901 BCE,4,-1577.0,STUDY001|STUDY012,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,3,stringent sensitivity,Kazakhstan,SITE0011,B6 301-650 CE,3,326.0,STUDY007,,,,,0.0,0.0,,,,,0.5773502691896257,0.0,,,0.0,,,,,,,0.0,0.0,,,,,0.3333333333333333,0.0,,,0.0,,,0.816496580927726,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0
Y,3,stringent sensitivity,Kazakhstan,SITE0019,B7 651-1000 CE,3,936.0,STUDY004,,,,,1.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,1.0,0.0,,,,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,3,stringent sensitivity,Kazakhstan,SITE0038,B3 1800-901 BCE,3,-1704.3333333333333,STUDY012,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,3,stringent sensitivity,Kazakhstan,SITE0056,B5 200 BCE-300 CE,3,283.3333333333333,STUDY004|STUDY007,,,,,0.5773502691896257,0.0,,,,,0.5773502691896257,0.5773502691896257,,,0.0,,,,,,,0.3333333333333333,0.0,,,,,0.3333333333333333,0.3333333333333333,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,3,stringent sensitivity,Kazakhstan,SITE0058,B1 3500-2501 BCE,5,-2953.6,STUDY011|STUDY012,,,,,0.0,0.0,,,,,0.6324555320336759,0.0,,,0.0,,,,,,,0.0,0.0,,,,,0.4,0.0,,,0.0,,,0.7745966692414834,0.0,0.0,0.0,0.6,0.0,0.0,0.0
Y,3,stringent sensitivity,Kazakhstan,SITE0067,B3 1800-901 BCE,3,-1742.6666666666667,STUDY012,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,3,stringent sensitivity,Kazakhstan,SITE0078,B3 1800-901 BCE,4,-1553.25,STUDY012,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,3,stringent sensitivity,Kazakhstan,SITE0094,B4 900-201 BCE,4,-627.75,STUDY004|STUDY007|STUDY009,,,,,0.0,0.5,,,,,0.8660254037844386,0.0,,,0.0,,,,,,,0.0,0.25,,,,,0.75,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,3,stringent sensitivity,Kazakhstan,SITE0100,B3 1800-901 BCE,6,-1150.6666666666667,STUDY012,,,,,0.0,0.0,,,,,0.9128709291752769,0.0,,,0.0,,,,,,,0.0,0.0,,,,,0.8333333333333334,0.0,,,0.0,,,0.408248290463863,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0
Y,3,stringent sensitivity,Kyrgyzstan,SITE0101,B5 200 BCE-300 CE,3,243.66666666666666,STUDY007,,,,,0.0,0.0,,,,,0.5773502691896257,0.0,,,0.0,,,,,,,0.0,0.0,,,,,0.3333333333333333,0.0,,,0.0,,,0.5773502691896257,0.0,0.5773502691896257,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0
Y,3,stringent sensitivity,Kyrgyzstan,SITE0101,B6 301-650 CE,3,335.0,STUDY007,,,,,0.0,0.0,,,,,0.5773502691896257,0.0,,,0.0,,,,,,,0.0,0.0,,,,,0.3333333333333333,0.0,,,0.0,,,0.5773502691896257,0.5773502691896257,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0
Y,3,stringent sensitivity,Kyrgyzstan,SITE0103,B4 900-201 BCE,3,-250.0,STUDY013,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,3,stringent sensitivity,Kyrgyzstan,SITE0112,B6 301-650 CE,4,434.5,STUDY004,,,,,0.0,0.0,,,,,0.5,0.0,,,0.0,,,,,,,0.0,0.0,,,,,0.25,0.0,,,0.0,,,0.7071067811865476,0.0,0.5,0.0,0.5,0.0,0.25,0.0
Y,3,stringent sensitivity,Kyrgyzstan,SITE0113,B5 200 BCE-300 CE,3,-141.33333333333334,STUDY004,,,,,1.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,1.0,0.0,,,,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,3,stringent sensitivity,Kyrgyzstan,SITE0115,B4 900-201 BCE,3,-262.6666666666667,STUDY004,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,3,stringent sensitivity,Tajikistan,SITE0119,B5 200 BCE-300 CE,4,-61.25,STUDY012,,,,,0.0,0.0,,,,,0.7071067811865476,0.7071067811865476,,,0.0,,,,,,,0.0,0.0,,,,,0.5,0.5,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,3,stringent sensitivity,Turkmenistan,SITE0121,B1 3500-2501 BCE,10,-3108.7,STUDY005|STUDY012,,,,,0.8944271909999159,0.0,,,,,0.31622776601683794,0.31622776601683794,,,0.0,,,,,,,0.8,0.0,,,,,0.1,0.1,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,3,stringent sensitivity,Turkmenistan,SITE0122,B2 2500-1801 BCE,12,-2112.0,STUDY012,,,,,0.5773502691896257,0.0,,,,,0.28867513459481287,0.5,,,0.0,,,,,,,0.3333333333333333,0.0,,,,,0.08333333333333333,0.25,,,0.0,,,0.0,0.5,0.28867513459481287,0.0,0.0,0.25,0.08333333333333333,0.0
Y,3,stringent sensitivity,Uzbekistan,SITE0130,B3 1800-901 BCE,8,-1521.0,STUDY012,,,,,0.7071067811865476,0.0,,,,,0.3535533905932738,0.3535533905932738,,,0.0,,,,,,,0.5,0.0,,,,,0.125,0.125,,,0.0,,,0.0,0.3535533905932738,0.0,0.3535533905932738,0.0,0.125,0.0,0.125
Y,3,stringent sensitivity,Uzbekistan,SITE0134,B5 200 BCE-300 CE,8,-13.75,STUDY010,,,,,0.3535533905932738,0.3535533905932738,,,,,0.5,0.0,,,0.3535533905932738,,,,,,,0.125,0.125,,,,,0.25,0.0,,,0.125,,,0.0,0.5,0.0,0.3535533905932738,0.0,0.25,0.0,0.125
Y,3,stringent sensitivity,Uzbekistan,SITE0135,B2 2500-1801 BCE,6,-1853.6666666666667,STUDY001|STUDY012,,,,,0.5773502691896257,0.0,,,,,0.5773502691896257,0.408248290463863,,,0.0,,,,,,,0.3333333333333333,0.0,,,,,0.3333333333333333,0.16666666666666666,,,0.0,,,0.408248290463863,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0
